Loyalty Number,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Cohort,Status,Enrollment Date,Cancellation Date,Tenure Months,Salary Clean,Salary Missing,CLV Band,Card Rank
865411,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,74773.0,Married,Star,4879.44,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,74773.0,False,4-6k,3
727446,Ontario,Trenton,K8V 4B2,Female,Bachelor,70557.0,Divorced,Star,4880.71,Standard,2016,9,,,Pre-2018 Standard,Active,2016-09-01,,27,70557.0,False,4-6k,3
858557,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,49760.0,Married,Star,4880.95,Standard,2017,2,,,Pre-2018 Standard,Active,2017-02-01,,22,49760.0,False,4-6k,3
388639,Ontario,Toronto,P1L 8X8,Female,College,,Single,Star,4881.75,Standard,2013,11,,,Pre-2018 Standard,Active,2013-11-01,,61,,True,4-6k,3
170443,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Aurora,7664.81,2018 Promotion,2018,4,,,2018 Promotion,Active,2018-04-01,,8,,True,6-10k,1
925413,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,70913.0,Single,Star,4883.12,Standard,2016,10,,,Pre-2018 Standard,Active,2016-10-01,,26,70913.0,False,4-6k,3
650553,Quebec,Montreal,H2T 2J6,Female,Doctor,162087.0,Divorced,Star,4883.55,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,162087.0,False,4-6k,3
536066,Alberta,Banff,T4V 1D4,Female,Doctor,254243.0,Married,Star,4885.16,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,254243.0,False,4-6k,3
286641,Ontario,Toronto,M2P 4F6,Male,Bachelor,87793.0,Divorced,Star,4886.54,Standard,2012,10,,,Pre-2018 Standard,Active,2012-10-01,,74,87793.0,False,4-6k,3
561219,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,87793.0,Divorced,Star,4886.54,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,87793.0,False,4-6k,3
154864,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,83672.0,Married,Star,4887.79,Standard,2017,6,,,Pre-2018 Standard,Active,2017-06-01,,18,83672.0,False,4-6k,3
945050,Ontario,Sudbury,M5V 1G5,Female,Bachelor,66166.0,Divorced,Star,4889.77,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,66166.0,False,4-6k,3
144565,British Columbia,West Vancouver,V6V 8Z3,Female,High School or Below,74375.0,Married,Star,4892.42,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,74375.0,False,4-6k,3
536535,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,51667.0,Married,Star,4892.63,Standard,2012,10,,,Pre-2018 Standard,Active,2012-10-01,,74,51667.0,False,4-6k,3
921563,Ontario,Toronto,M8Y 4K8,Female,College,,Single,Star,4893.29,Standard,2017,2,,,Pre-2018 Standard,Active,2017-02-01,,22,,True,4-6k,3
231843,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,4896.27,Standard,2016,11,,,Pre-2018 Standard,Active,2016-11-01,,25,,True,4-6k,3
519213,Ontario,Trenton,K8V 4B2,Female,Bachelor,58563.0,Divorced,Star,4896.56,Standard,2013,7,2014.0,3.0,Pre-2018 Standard,Cancelled,2013-07-01,2014-03-01,8,58563.0,False,4-6k,3
429448,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Star,4900.34,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,,True,4-6k,3
841437,Ontario,Toronto,M8Y 4K8,Male,Doctor,211230.0,Married,Star,4900.55,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,211230.0,False,4-6k,3
608601,Quebec,Montreal,H4G 3T4,Female,Bachelor,85221.0,Divorced,Star,4901.89,Standard,2013,8,2018.0,11.0,Pre-2018 Standard,Cancelled,2013-08-01,2018-11-01,63,85221.0,False,4-6k,3
694388,Quebec,Montreal,H2Y 4R4,Female,College,,Married,Star,4903.81,Standard,2014,2,,,Pre-2018 Standard,Active,2014-02-01,,58,,True,4-6k,3
206576,British Columbia,Vancouver,V6E 3D9,Female,Master,79329.0,Divorced,Star,4904.89,Standard,2015,4,2015.0,12.0,Pre-2018 Standard,Cancelled,2015-04-01,2015-12-01,8,79329.0,False,4-6k,3
441439,Quebec,Montreal,H2T 9K8,Male,Master,79329.0,Divorced,Star,4904.89,Standard,2014,7,,,Pre-2018 Standard,Active,2014-07-01,,53,79329.0,False,4-6k,3
496159,New Brunswick,Fredericton,E3B 2H2,Female,Master,79329.0,Divorced,Star,4904.89,Standard,2018,11,,,2018 Standard,Active,2018-11-01,,1,79329.0,False,4-6k,3
804239,British Columbia,Dawson Creek,U5I 4F1,Female,Master,79329.0,Divorced,Star,4904.89,Standard,2018,6,,,2018 Standard,Active,2018-06-01,,6,79329.0,False,4-6k,3
818870,Ontario,Trenton,K8V 4B2,Female,Master,79329.0,Divorced,Star,4904.89,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,79329.0,False,4-6k,3
627502,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,56277.0,Married,Star,4908.21,Standard,2018,6,,,2018 Standard,Active,2018-06-01,,6,56277.0,False,4-6k,3
881106,Ontario,Toronto,P1L 8X8,Female,Bachelor,56277.0,Married,Star,4908.21,Standard,2018,9,,,2018 Standard,Active,2018-09-01,,3,56277.0,False,4-6k,3
347997,Quebec,Montreal,H2Y 2W2,Female,Bachelor,76838.0,Divorced,Star,4909.84,Standard,2018,10,,,2018 Standard,Active,2018-10-01,,2,76838.0,False,4-6k,3
530281,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Star,4911.77,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,,True,4-6k,3
806839,Ontario,Toronto,P1L 8X8,Female,College,,Single,Star,4912.03,Standard,2017,9,,,Pre-2018 Standard,Active,2017-09-01,,15,,True,4-6k,3
415896,Ontario,Toronto,P1L 8X8,Male,Bachelor,83973.0,Married,Star,4916.3,Standard,2016,11,,,Pre-2018 Standard,Active,2016-11-01,,25,83973.0,False,4-6k,3
441782,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,83973.0,Married,Star,4916.3,Standard,2014,6,,,Pre-2018 Standard,Active,2014-06-01,,54,83973.0,False,4-6k,3
109840,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,80921.0,Married,Star,4916.37,Standard,2016,9,,,Pre-2018 Standard,Active,2016-09-01,,27,80921.0,False,4-6k,3
631683,Ontario,Toronto,M8Y 4K8,Female,College,,Single,Star,4917.89,Standard,2012,8,,,Pre-2018 Standard,Active,2012-08-01,,76,,True,4-6k,3
202227,Ontario,Toronto,P1W 1K4,Male,Bachelor,53315.0,Married,Star,4918.92,Standard,2012,10,,,Pre-2018 Standard,Active,2012-10-01,,74,53315.0,False,4-6k,3
980952,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,53315.0,Married,Star,4918.92,Standard,2013,12,,,Pre-2018 Standard,Active,2013-12-01,,60,53315.0,False,4-6k,3
492812,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,47541.0,Married,Star,4920.49,Standard,2017,1,,,Pre-2018 Standard,Active,2017-01-01,,23,47541.0,False,4-6k,3
969689,New Brunswick,Fredericton,E3B 2H2,Male,College,,Single,Star,4920.77,Standard,2015,2,,,Pre-2018 Standard,Active,2015-02-01,,46,,True,4-6k,3
688410,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,63840.0,Married,Star,4921.33,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,63840.0,False,4-6k,3
102184,Alberta,Peace River,T9O 2W2,Male,Bachelor,76887.0,Married,Star,4923.18,Standard,2016,4,,,Pre-2018 Standard,Active,2016-04-01,,32,76887.0,False,4-6k,3
292084,Ontario,Toronto,M2M 7K8,Female,Bachelor,76887.0,Married,Star,4923.18,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,76887.0,False,4-6k,3
964047,Quebec,Montreal,H2Y 2W2,Male,Bachelor,54659.0,Married,Star,4923.95,Standard,2016,6,,,Pre-2018 Standard,Active,2016-06-01,,30,54659.0,False,4-6k,3
997370,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,67898.0,Married,Star,4926.28,Standard,2017,5,2018.0,1.0,Pre-2018 Standard,Cancelled,2017-05-01,2018-01-01,8,67898.0,False,4-6k,3
536959,Newfoundland,St. John's,A1C 6H9,Female,College,,Married,Star,4927.71,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,,True,4-6k,3
574613,Ontario,Toronto,P1J 8T7,Male,Bachelor,77118.0,Married,Star,4928.4,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,77118.0,False,4-6k,3
277285,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,50663.0,Married,Star,4929.55,Standard,2013,8,,,Pre-2018 Standard,Active,2013-08-01,,64,50663.0,False,4-6k,3
572463,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,50663.0,Married,Star,4929.55,Standard,2015,11,2016.0,7.0,Pre-2018 Standard,Cancelled,2015-11-01,2016-07-01,8,50663.0,False,4-6k,3
604825,Ontario,Toronto,P1J 8T7,Male,Bachelor,50663.0,Married,Star,4929.55,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,50663.0,False,4-6k,3
621072,Quebec,Montreal,H2Y 4R4,Male,Bachelor,60335.0,Married,Aurora,7772.47,2018 Promotion,2018,2,,,2018 Promotion,Active,2018-02-01,,10,60335.0,False,6-10k,1
782284,Quebec,Montreal,H2T 2J6,Male,Bachelor,76790.0,Married,Aurora,8447.89,2018 Promotion,2018,4,,,2018 Promotion,Active,2018-04-01,,8,76790.0,False,6-10k,1
842190,Alberta,Peace River,T9O 2W2,Female,College,,Married,Star,4931.22,Standard,2014,5,2016.0,11.0,Pre-2018 Standard,Cancelled,2014-05-01,2016-11-01,30,,True,4-6k,3
374107,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,56479.0,Married,Star,4931.5,Standard,2016,11,,,Pre-2018 Standard,Active,2016-11-01,,25,56479.0,False,4-6k,3
558854,Quebec,Quebec City,G1B 3L5,Female,Bachelor,56479.0,Married,Star,4931.5,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,56479.0,False,4-6k,3
988223,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,86648.0,Married,Star,4932.88,Standard,2018,10,,,2018 Standard,Active,2018-10-01,,2,86648.0,False,4-6k,3
335137,Ontario,Toronto,M1R 4K3,Male,Bachelor,59172.0,Married,Star,4932.92,Standard,2014,12,2018.0,8.0,Pre-2018 Standard,Cancelled,2014-12-01,2018-08-01,44,59172.0,False,4-6k,3
347431,Alberta,Banff,T4V 1D4,Female,Bachelor,59172.0,Married,Star,4932.92,Standard,2017,5,,,Pre-2018 Standard,Active,2017-05-01,,19,59172.0,False,4-6k,3
299397,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,101983.0,Married,Star,4935.64,Standard,2017,10,,,Pre-2018 Standard,Active,2017-10-01,,14,101983.0,False,4-6k,3
426791,Quebec,Quebec City,G1B 3L5,Female,Bachelor,101983.0,Married,Star,4935.64,Standard,2013,11,,,Pre-2018 Standard,Active,2013-11-01,,61,101983.0,False,4-6k,3
595965,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Star,4936.89,Standard,2013,2,,,Pre-2018 Standard,Active,2013-02-01,,70,,True,4-6k,3
481893,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,87727.0,Married,Star,4938.21,Standard,2015,7,,,Pre-2018 Standard,Active,2015-07-01,,41,87727.0,False,4-6k,3
456432,Ontario,Ottawa,K1F 2R2,Male,Bachelor,92447.0,Married,Star,4938.73,Standard,2017,1,,,Pre-2018 Standard,Active,2017-01-01,,23,92447.0,False,4-6k,3
326240,Quebec,Montreal,H2Y 4R4,Female,Bachelor,58918.0,Married,Star,4938.89,Standard,2014,11,2017.0,8.0,Pre-2018 Standard,Cancelled,2014-11-01,2017-08-01,33,58918.0,False,4-6k,3
500060,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,91978.0,Divorced,Star,4942.87,Standard,2015,2,,,Pre-2018 Standard,Active,2015-02-01,,46,91978.0,False,4-6k,3
699750,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,64661.0,Married,Star,4943.39,Standard,2015,11,,,Pre-2018 Standard,Active,2015-11-01,,37,64661.0,False,4-6k,3
754338,Ontario,Toronto,P1J 8T7,Female,Bachelor,66223.0,Married,Star,4951.66,Standard,2013,7,,,Pre-2018 Standard,Active,2013-07-01,,65,66223.0,False,4-6k,3
729518,Ontario,Toronto,P1J 8T7,Male,Bachelor,47555.0,Divorced,Star,4953.09,Standard,2016,8,,,Pre-2018 Standard,Active,2016-08-01,,28,47555.0,False,4-6k,3
248664,Quebec,Montreal,H2T 2J6,Female,Bachelor,65076.0,Married,Star,4954.29,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,65076.0,False,4-6k,3
146037,British Columbia,Victoria,V10 6T5,Female,Bachelor,95713.0,Single,Star,4956.25,Standard,2017,5,,,Pre-2018 Standard,Active,2017-05-01,,19,95713.0,False,4-6k,3
305687,Quebec,Montreal,H2T 2J6,Male,Bachelor,95713.0,Single,Star,4956.25,Standard,2015,9,,,Pre-2018 Standard,Active,2015-09-01,,39,95713.0,False,4-6k,3
633140,British Columbia,Victoria,V10 6T5,Female,Bachelor,77863.0,Married,Star,4957.03,Standard,2014,12,,,Pre-2018 Standard,Active,2014-12-01,,48,77863.0,False,4-6k,3
326267,Ontario,Kingston,M9K 2P4,Male,High School or Below,39334.0,Married,Star,4957.4,Standard,2014,9,,,Pre-2018 Standard,Active,2014-09-01,,51,39334.0,False,4-6k,3
696026,Quebec,Montreal,H2Y 4R4,Female,High School or Below,66250.0,Married,Star,4958.02,Standard,2016,8,2017.0,4.0,Pre-2018 Standard,Cancelled,2016-08-01,2017-04-01,8,66250.0,False,4-6k,3
868161,Alberta,Calgary,T3E 2V9,Male,Doctor,150410.0,Married,Star,4960.97,Standard,2017,1,,,Pre-2018 Standard,Active,2017-01-01,,23,150410.0,False,4-6k,3
169932,Quebec,Quebec City,G1B 3L5,Male,Bachelor,47237.0,Single,Star,4961.57,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,47237.0,False,4-6k,3
716435,Ontario,Toronto,P2T 6G3,Male,Bachelor,48956.0,Married,Star,4962.21,Standard,2012,4,,,Pre-2018 Standard,Active,2012-04-01,,80,48956.0,False,4-6k,3
750922,Ontario,Toronto,M2Z 4K1,Male,Bachelor,70454.0,Married,Star,4964.63,Standard,2013,4,2013.0,10.0,Pre-2018 Standard,Cancelled,2013-04-01,2013-10-01,6,70454.0,False,4-6k,3
751829,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,4966.74,Standard,2016,9,,,Pre-2018 Standard,Active,2016-09-01,,27,,True,4-6k,3
114743,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,59753.0,Married,Star,4966.77,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,59753.0,False,4-6k,3
488884,Quebec,Montreal,H4G 3T4,Male,Bachelor,59753.0,Married,Star,4966.77,Standard,2012,10,,,Pre-2018 Standard,Active,2012-10-01,,74,59753.0,False,4-6k,3
663150,Quebec,Montreal,H2Y 2W2,Male,College,,Divorced,Star,4967.04,Standard,2015,5,,,Pre-2018 Standard,Active,2015-05-01,,43,,True,4-6k,3
261573,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,52779.0,Married,Star,4967.54,Standard,2012,5,,,Pre-2018 Standard,Active,2012-05-01,,79,52779.0,False,4-6k,3
126216,Ontario,Toronto,P5S 6R4,Female,Bachelor,77542.0,Married,Star,4969.53,Standard,2012,11,,,Pre-2018 Standard,Active,2012-11-01,,73,77542.0,False,4-6k,3
261283,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77542.0,Married,Star,4969.53,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,77542.0,False,4-6k,3
255836,Ontario,Toronto,P5S 6R4,Female,Bachelor,104192.0,Married,Star,4971.35,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,104192.0,False,4-6k,3
247471,Ontario,Sudbury,M5V 1G5,Female,Bachelor,87259.0,Divorced,Star,4974.8,Standard,2013,2,,,Pre-2018 Standard,Active,2013-02-01,,70,87259.0,False,4-6k,3
473144,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,87259.0,Divorced,Star,4974.8,Standard,2013,4,,,Pre-2018 Standard,Active,2013-04-01,,68,87259.0,False,4-6k,3
652614,Quebec,Quebec City,G1B 3L5,Male,Bachelor,87259.0,Divorced,Star,4974.8,Standard,2013,4,,,Pre-2018 Standard,Active,2013-04-01,,68,87259.0,False,4-6k,3
682103,Ontario,Toronto,M1R 4K3,Male,Bachelor,87259.0,Divorced,Star,4974.8,Standard,2013,8,,,Pre-2018 Standard,Active,2013-08-01,,64,87259.0,False,4-6k,3
902693,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,87259.0,Divorced,Star,4974.8,Standard,2012,7,,,Pre-2018 Standard,Active,2012-07-01,,77,87259.0,False,4-6k,3
904805,Quebec,Montreal,H2T 9K8,Male,Bachelor,67132.0,Single,Star,4974.87,Standard,2016,12,,,Pre-2018 Standard,Active,2016-12-01,,24,67132.0,False,4-6k,3
703852,Ontario,Sudbury,M5V 1G5,Female,Bachelor,64633.0,Married,Star,4975.17,Standard,2012,8,,,Pre-2018 Standard,Active,2012-08-01,,76,64633.0,False,4-6k,3
497194,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Star,4979.08,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,,True,4-6k,3
907950,British Columbia,Dawson Creek,U5I 4F1,Male,College,,Single,Star,4979.08,Standard,2015,10,,,Pre-2018 Standard,Active,2015-10-01,,38,,True,4-6k,3
154136,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,56183.0,Married,Star,4981.83,Standard,2016,9,2017.0,6.0,Pre-2018 Standard,Cancelled,2016-09-01,2017-06-01,9,56183.0,False,4-6k,3
687412,Ontario,Toronto,M2M 7K8,Female,Bachelor,70159.0,Married,Star,4982.68,Standard,2015,7,,,Pre-2018 Standard,Active,2015-07-01,,41,70159.0,False,4-6k,3
183374,Ontario,Toronto,M8Y 4K8,Female,Bachelor,76115.0,Divorced,Star,4983.46,Standard,2016,8,,,Pre-2018 Standard,Active,2016-08-01,,28,76115.0,False,4-6k,3
185288,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,76115.0,Divorced,Star,4983.46,Standard,2018,11,,,2018 Standard,Active,2018-11-01,,1,76115.0,False,4-6k,3
509607,Ontario,Kingston,M9K 2P4,Female,College,,Single,Star,4983.62,Standard,2017,10,,,Pre-2018 Standard,Active,2017-10-01,,14,,True,4-6k,3
702938,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,52927.0,Divorced,Star,4983.9,Standard,2015,11,2016.0,7.0,Pre-2018 Standard,Cancelled,2015-11-01,2016-07-01,8,52927.0,False,4-6k,3
997964,Quebec,Quebec City,G1B 3L5,Female,Bachelor,52927.0,Divorced,Star,4983.9,Standard,2017,4,,,Pre-2018 Standard,Active,2017-04-01,,20,52927.0,False,4-6k,3
562411,Ontario,Toronto,M2M 7K8,Male,College,,Divorced,Star,4984.1,Standard,2014,11,,,Pre-2018 Standard,Active,2014-11-01,,49,,True,4-6k,3
121236,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,95061.0,Married,Star,4984.62,Standard,2017,3,2017.0,11.0,Pre-2018 Standard,Cancelled,2017-03-01,2017-11-01,8,95061.0,False,4-6k,3
490860,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,95061.0,Married,Star,4984.62,Standard,2017,9,,,Pre-2018 Standard,Active,2017-09-01,,15,95061.0,False,4-6k,3
633458,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Star,4990.34,Standard,2015,4,,,Pre-2018 Standard,Active,2015-04-01,,44,,True,4-6k,3
377289,British Columbia,Vancouver,V1E 4R6,Female,High School or Below,44471.0,Married,Star,4991.47,Standard,2014,6,,,Pre-2018 Standard,Active,2014-06-01,,54,44471.0,False,4-6k,3
463298,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,100264.0,Married,Star,4991.54,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,100264.0,False,4-6k,3
444259,Ontario,Toronto,M1R 4K3,Male,College,,Single,Star,4992.06,Standard,2014,12,,,Pre-2018 Standard,Active,2014-12-01,,48,,True,4-6k,3
836984,Alberta,Calgary,T3E 2V9,Male,College,,Single,Star,4992.06,Standard,2018,10,,,2018 Standard,Active,2018-10-01,,2,,True,4-6k,3
660922,British Columbia,Vancouver,V6E 3Z3,Male,Doctor,228861.0,Divorced,Star,4992.92,Standard,2012,4,,,Pre-2018 Standard,Active,2012-04-01,,80,228861.0,False,4-6k,3
557852,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,86854.0,Married,Star,4993.03,Standard,2014,2,2014.0,10.0,Pre-2018 Standard,Cancelled,2014-02-01,2014-10-01,8,86854.0,False,4-6k,3
599491,Ontario,Trenton,K8V 4B2,Female,Bachelor,86854.0,Married,Star,4993.03,Standard,2016,2,,,Pre-2018 Standard,Active,2016-02-01,,34,86854.0,False,4-6k,3
732362,Ontario,Kingston,M9K 2P4,Female,Master,72558.0,Divorced,Star,4995.17,Standard,2012,9,,,Pre-2018 Standard,Active,2012-09-01,,75,72558.0,False,4-6k,3
282181,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,84300.0,Married,Star,4996.55,Standard,2014,3,2014.0,11.0,Pre-2018 Standard,Cancelled,2014-03-01,2014-11-01,8,84300.0,False,4-6k,3
724510,Quebec,Montreal,H2Y 4R4,Male,Bachelor,50870.0,Single,Star,4996.56,Standard,2018,9,,,2018 Standard,Active,2018-09-01,,3,50870.0,False,4-6k,3
967298,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,50870.0,Single,Star,4996.56,Standard,2016,11,,,Pre-2018 Standard,Active,2016-11-01,,25,50870.0,False,4-6k,3
137185,Alberta,Edmonton,T9G 1W3,Male,College,,Single,Star,5001.53,Standard,2013,12,,,Pre-2018 Standard,Active,2013-12-01,,60,,True,4-6k,3
528229,Ontario,Toronto,M2M 7K8,Female,College,,Single,Star,5001.53,Standard,2012,7,,,Pre-2018 Standard,Active,2012-07-01,,77,,True,4-6k,3
607696,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Star,5002.09,Standard,2013,3,,,Pre-2018 Standard,Active,2013-03-01,,69,,True,4-6k,3
358968,Saskatchewan,Regina,S1J 3C5,Female,College,,Married,Star,5003.34,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,,True,4-6k,3
327163,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,95448.0,Single,Star,5004.14,Standard,2015,11,,,Pre-2018 Standard,Active,2015-11-01,,37,95448.0,False,4-6k,3
883230,Ontario,Toronto,P1L 8X8,Male,Bachelor,95448.0,Single,Star,5004.14,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,95448.0,False,4-6k,3
262508,Ontario,Toronto,M1R 4K3,Male,Bachelor,60563.0,Married,Star,5004.26,Standard,2017,9,,,Pre-2018 Standard,Active,2017-09-01,,15,60563.0,False,4-6k,3
963100,Alberta,Calgary,T3E 2V9,Female,Bachelor,60563.0,Married,Star,5004.26,Standard,2013,8,,,Pre-2018 Standard,Active,2013-08-01,,64,60563.0,False,4-6k,3
436971,Alberta,Calgary,T3E 2V9,Male,Doctor,243021.0,Married,Star,5004.31,Standard,2017,6,,,Pre-2018 Standard,Active,2017-06-01,,18,243021.0,False,4-6k,3
619141,Quebec,Quebec City,G1B 3L5,Male,Bachelor,69609.0,Married,Star,5007.67,Standard,2016,12,2017.0,8.0,Pre-2018 Standard,Cancelled,2016-12-01,2017-08-01,8,69609.0,False,4-6k,3
928082,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,69609.0,Married,Star,5007.67,Standard,2014,9,,,Pre-2018 Standard,Active,2014-09-01,,51,69609.0,False,4-6k,3
960934,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,5008.79,Standard,2013,3,,,Pre-2018 Standard,Active,2013-03-01,,69,,True,4-6k,3
734824,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Star,5009.81,Standard,2016,4,,,Pre-2018 Standard,Active,2016-04-01,,32,,True,4-6k,3
296689,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,78749.0,Single,Star,5010.38,Standard,2014,9,,,Pre-2018 Standard,Active,2014-09-01,,51,78749.0,False,4-6k,3
965698,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,86969.0,Married,Star,5011.26,Standard,2016,6,,,Pre-2018 Standard,Active,2016-06-01,,30,86969.0,False,4-6k,3
742319,Ontario,Toronto,M2P 4F6,Female,Bachelor,67271.0,Married,Star,5012.08,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,67271.0,False,4-6k,3
894048,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,67271.0,Married,Star,5012.08,Standard,2015,5,,,Pre-2018 Standard,Active,2015-05-01,,43,67271.0,False,4-6k,3
103436,Quebec,Montreal,H2T 9K8,Male,Bachelor,67445.0,Single,Star,5015.01,Standard,2013,5,,,Pre-2018 Standard,Active,2013-05-01,,67,67445.0,False,4-6k,3
509060,Ontario,Toronto,M2M 6J7,Female,Bachelor,67445.0,Single,Star,5015.01,Standard,2017,9,,,Pre-2018 Standard,Active,2017-09-01,,15,67445.0,False,4-6k,3
768255,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,67445.0,Single,Star,5015.01,Standard,2017,8,,,Pre-2018 Standard,Active,2017-08-01,,16,67445.0,False,4-6k,3
934280,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,67445.0,Single,Star,5015.01,Standard,2015,4,,,Pre-2018 Standard,Active,2015-04-01,,44,67445.0,False,4-6k,3
310983,Quebec,Montreal,H2Y 4R4,Male,Bachelor,85916.0,Married,Star,5015.64,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,85916.0,False,4-6k,3
357971,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,85916.0,Married,Star,5015.64,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,85916.0,False,4-6k,3
545144,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,99084.0,Married,Star,5017.61,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,99084.0,False,4-6k,3
752548,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,90311.0,Married,Star,5017.85,Standard,2017,5,2018.0,8.0,Pre-2018 Standard,Cancelled,2017-05-01,2018-08-01,15,90311.0,False,4-6k,3
